date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:42:39	31468/31468	---M--	200	added ('OK')	image/jpeg	etag:%227aec-5381ce4ea3b3f%22	http://demo.danurstrap.com/kallem/images/portfolio/column/img01.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/images/portfolio/column/img01.jpg	(from http://demo.danurstrap.com/kallem/)
11:42:40	19522/19522	---M-Z	200	added ('OK')	text/html	etag:%224c42-5381ce089c367-gzip%22	http://demo.danurstrap.com/kallem/load/project/project02.html	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/load/project/project02.html	(from http://demo.danurstrap.com/kallem/)
11:42:45	56942/56942	---M--	200	added ('OK')	image/jpeg	etag:%22de6e-5381ce719021f%22	http://demo.danurstrap.com/kallem/images/portfolio/detail/img01.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/images/portfolio/detail/img01.jpg	(from http://demo.danurstrap.com/kallem/)
11:42:46	19745/19745	---M-Z	200	added ('OK')	text/html	etag:%224d21-5381ce0b3966f-gzip%22	http://demo.danurstrap.com/kallem/load/project/project03.html	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/load/project/project03.html	(from http://demo.danurstrap.com/kallem/)
11:42:48	64305/64305	---M--	200	added ('OK')	image/jpeg	etag:%22fb31-5381ce4f92f5f%22	http://demo.danurstrap.com/kallem/images/portfolio/column/img02.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/images/portfolio/column/img02.jpg	(from http://demo.danurstrap.com/kallem/)
11:42:52	66775/66775	---M--	200	added ('OK')	image/jpeg	etag:%22104d7-5381ce529b53f%22	http://demo.danurstrap.com/kallem/images/portfolio/column/img03.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/images/portfolio/column/img03.jpg	(from http://demo.danurstrap.com/kallem/)
11:42:53	19575/19575	---M-Z	200	added ('OK')	text/html	etag:%224c77-5381ce0b407b7-gzip%22	http://demo.danurstrap.com/kallem/load/project/project04.html	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/load/project/project04.html	(from http://demo.danurstrap.com/kallem/)
11:43:02	133397/133397	---M--	200	added ('OK')	image/jpeg	etag:%2220915-5381ce728bd77%22	http://demo.danurstrap.com/kallem/images/portfolio/detail/img02.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/images/portfolio/detail/img02.jpg	(from http://demo.danurstrap.com/kallem/)
11:43:04	92712/92712	---M--	200	added ('OK')	image/jpeg	etag:%2216a28-5381ce542946f%22	http://demo.danurstrap.com/kallem/images/portfolio/column/img04.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/images/portfolio/column/img04.jpg	(from http://demo.danurstrap.com/kallem/)
11:43:05	19865/19865	---M-Z	200	added ('OK')	text/html	etag:%224d99-5381ce0db1b9f-gzip%22	http://demo.danurstrap.com/kallem/load/project/project05.html	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/load/project/project05.html	(from http://demo.danurstrap.com/kallem/)
11:43:08	139907/139907	---M--	200	added ('OK')	image/jpeg	etag:%2222283-5381ce78c6147%22	http://demo.danurstrap.com/kallem/images/portfolio/detail/img03.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/images/portfolio/detail/img03.jpg	(from http://demo.danurstrap.com/kallem/)
11:43:12	64739/64739	---M--	200	added ('OK')	image/jpeg	etag:%22fce3-5381ce56ead7f%22	http://demo.danurstrap.com/kallem/images/portfolio/column/img05.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/images/portfolio/column/img05.jpg	(from http://demo.danurstrap.com/kallem/)
11:43:13	20050/20050	---M-Z	200	added ('OK')	text/html	etag:%224e52-5381ce0dcf05f-gzip%22	http://demo.danurstrap.com/kallem/load/project/project06.html	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/load/project/project06.html	(from http://demo.danurstrap.com/kallem/)
11:43:18	57103/57103	---M--	200	added ('OK')	image/jpeg	etag:%22df0f-5381ce58100e7%22	http://demo.danurstrap.com/kallem/images/portfolio/column/img06.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/images/portfolio/column/img06.jpg	(from http://demo.danurstrap.com/kallem/)
11:43:20	173781/173781	---M--	200	added ('OK')	image/jpeg	etag:%222a6d5-5381ce7ab8207%22	http://demo.danurstrap.com/kallem/images/portfolio/detail/img04.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/images/portfolio/detail/img04.jpg	(from http://demo.danurstrap.com/kallem/)
11:43:21	19570/19570	---M-Z	200	added ('OK')	text/html	etag:%224c72-5381ce1018b77-gzip%22	http://demo.danurstrap.com/kallem/load/project/project07.html	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/load/project/project07.html	(from http://demo.danurstrap.com/kallem/)
11:43:25	128906/128906	---M--	200	added ('OK')	image/jpeg	etag:%221f78a-5381ce7fbebf7%22	http://demo.danurstrap.com/kallem/images/portfolio/detail/img05.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/images/portfolio/detail/img05.jpg	(from http://demo.danurstrap.com/kallem/)
11:43:29	103286/103286	---M--	200	added ('OK')	image/jpeg	etag:%2219376-5381ce8154057%22	http://demo.danurstrap.com/kallem/images/portfolio/detail/img06.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/images/portfolio/detail/img06.jpg	(from http://demo.danurstrap.com/kallem/)
11:43:30	19865/19865	---M-Z	200	added ('OK')	text/html	etag:%224d99-5381ce1036037-gzip%22	http://demo.danurstrap.com/kallem/load/project/project08.html	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/load/project/project08.html	(from http://demo.danurstrap.com/kallem/)
11:43:37	73018/73018	---M--	200	added ('OK')	image/jpeg	etag:%2211d3a-5381ce5db790f%22	http://demo.danurstrap.com/kallem/images/portfolio/column/img08.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/images/portfolio/column/img08.jpg	(from http://demo.danurstrap.com/kallem/)
11:43:41	142818/142818	---M--	200	added ('OK')	image/jpeg	etag:%2222de2-5381ce5c3843f%22	http://demo.danurstrap.com/kallem/images/portfolio/column/img07.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/images/portfolio/column/img07.jpg	(from http://demo.danurstrap.com/kallem/)
11:43:41	20050/20050	---M-Z	200	added ('OK')	text/html	etag:%224e52-5381ce128e997-gzip%22	http://demo.danurstrap.com/kallem/load/project/project09.html	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/load/project/project09.html	(from http://demo.danurstrap.com/kallem/)
11:43:47	58259/58259	---M--	200	added ('OK')	image/jpeg	etag:%22e393-5381ce6059a37%22	http://demo.danurstrap.com/kallem/images/portfolio/column/img09.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/images/portfolio/column/img09.jpg	(from http://demo.danurstrap.com/kallem/)
11:43:48	167758/167758	---M--	200	added ('OK')	image/jpeg	etag:%2228f4e-5381ce872c5bf%22	http://demo.danurstrap.com/kallem/images/portfolio/detail/img07.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/images/portfolio/detail/img07.jpg	(from http://demo.danurstrap.com/kallem/)
11:43:48	19570/19570	---M-Z	200	added ('OK')	text/html	etag:%224c72-5381ce12a7037-gzip%22	http://demo.danurstrap.com/kallem/load/project/project10.html	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/load/project/project10.html	(from http://demo.danurstrap.com/kallem/)
11:43:54	151019/151019	---M--	200	added ('OK')	image/jpeg	etag:%2224deb-5381ce8a26527%22	http://demo.danurstrap.com/kallem/images/portfolio/detail/img08.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/images/portfolio/detail/img08.jpg	(from http://demo.danurstrap.com/kallem/)
11:44:01	121487/121487	---M--	200	added ('OK')	image/jpeg	etag:%221da8f-5381ce8e9ce67%22	http://demo.danurstrap.com/kallem/images/portfolio/detail/img09.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/images/portfolio/detail/img09.jpg	(from http://demo.danurstrap.com/kallem/)
11:44:02	19865/19865	---M-Z	200	added ('OK')	text/html	etag:%224d99-5381ce14f8467-gzip%22	http://demo.danurstrap.com/kallem/load/project/project11.html	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/load/project/project11.html	(from http://demo.danurstrap.com/kallem/)
11:44:02	91653/91653	---M--	200	added ('OK')	image/jpeg	etag:%2216605-5381ce62b4aa7%22	http://demo.danurstrap.com/kallem/images/portfolio/column/img10.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/images/portfolio/column/img10.jpg	(from http://demo.danurstrap.com/kallem/)
11:44:03	1358/1358	---M--	200	added ('OK')	application/json	etag:%2254e-5381ceca0bbe7%22	http://demo.danurstrap.com/kallem/load/json/4col/grid2.json	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/load/json/4col/grid2.json	(from http://demo.danurstrap.com/kallem/)
11:44:05	2451/2451	---M--	200	added ('OK')	image/png	etag:%22993-5381cd283cc28%22	http://demo.danurstrap.com/kallem/images/default.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/images/default.png	(from http://demo.danurstrap.com/kallem/)
11:44:05	66891/66891	---M--	200	added ('OK')	image/jpeg	etag:%221054b-5381ce657b1d7%22	http://demo.danurstrap.com/kallem/images/portfolio/column/img11.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/images/portfolio/column/img11.jpg	(from http://demo.danurstrap.com/kallem/)
11:44:05	6608/6608	---M--	200	added ('OK')	text/css	etag:%2219d0-5381cd3ecaaf8%22	http://demo.danurstrap.com/kallem/skins/orange.css	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/skins/orange.css	(from http://demo.danurstrap.com/kallem/)
11:44:06	2441/2441	---M--	200	added ('OK')	image/png	etag:%22989-5381cd283ef50%22	http://demo.danurstrap.com/kallem/images/orange.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/images/orange.png	(from http://demo.danurstrap.com/kallem/)
11:44:06	6915/6915	---M--	200	added ('OK')	text/css	etag:%221b03-5381cd407d418%22	http://demo.danurstrap.com/kallem/skins/orange2.css	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/skins/orange2.css	(from http://demo.danurstrap.com/kallem/)
11:44:08	4343/4343	---M--	200	added ('OK')	image/png	etag:%2210f7-5381cd29de3d8%22	http://demo.danurstrap.com/kallem/images/orange2.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/images/orange2.png	(from http://demo.danurstrap.com/kallem/)
11:44:08	6664/6664	---M--	200	added ('OK')	text/css	etag:%221a08-5381cd40c15f0%22	http://demo.danurstrap.com/kallem/skins/red.css	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/skins/red.css	(from http://demo.danurstrap.com/kallem/)
11:44:09	2439/2439	---M--	200	added ('OK')	image/png	etag:%22987-5381cd29a1348%22	http://demo.danurstrap.com/kallem/images/red.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/images/red.png	(from http://demo.danurstrap.com/kallem/)
11:44:09	6828/6828	---M--	200	added ('OK')	text/css	etag:%221aac-5381cd4228808%22	http://demo.danurstrap.com/kallem/skins/yellow.css	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/skins/yellow.css	(from http://demo.danurstrap.com/kallem/)
11:44:10	4359/4359	---M--	200	added ('OK')	image/png	etag:%221107-5381cd2b5dc90%22	http://demo.danurstrap.com/kallem/images/yellow.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/images/yellow.png	(from http://demo.danurstrap.com/kallem/)
11:44:17	35951/35951	---M--	200	added ('OK')	application/javascript	etag:%228c6f-5381cd3125088%22	http://demo.danurstrap.com/kallem/js/bootstrap.min.js	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/js/bootstrap.min.js	(from http://demo.danurstrap.com/kallem/)
11:44:17	189313/189313	---M--	200	added ('OK')	image/jpeg	etag:%222e381-5381ce92354f7%22	http://demo.danurstrap.com/kallem/images/portfolio/detail/img10.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/images/portfolio/detail/img10.jpg	(from http://demo.danurstrap.com/kallem/)
11:44:18	641/641	---M--	200	added ('OK')	application/javascript	etag:%22281-5381cd3295af8%22	http://demo.danurstrap.com/kallem/js/ie10-viewport-bug-workaround.js	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/js/ie10-viewport-bug-workaround.js	(from http://demo.danurstrap.com/kallem/)
11:44:19	3436/3436	---M--	200	added ('OK')	application/javascript	etag:%22d6c-5381cd3471c28%22	http://demo.danurstrap.com/kallem/js/jquery.easing-1.3.min.js	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/js/jquery.easing-1.3.min.js	(from http://demo.danurstrap.com/kallem/)
11:44:20	1765/1765	---M--	200	added ('OK')	application/javascript	etag:%226e5-5381cde775e27%22	http://demo.danurstrap.com/kallem/js/masonry/masonry.filter.js	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/js/masonry/masonry.filter.js	(from http://demo.danurstrap.com/kallem/)
11:44:23	95786/95786	---M--	200	added ('OK')	application/javascript	etag:%221762a-5381cd36fd9d8%22	http://demo.danurstrap.com/kallem/js/jquery.min.js	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/js/jquery.min.js	(from http://demo.danurstrap.com/kallem/)
11:44:24	155395/155395	---M--	200	added ('OK')	image/jpeg	etag:%2225f03-5381ce96a4907%22	http://demo.danurstrap.com/kallem/images/portfolio/detail/img11.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/images/portfolio/detail/img11.jpg	(from http://demo.danurstrap.com/kallem/)
11:44:26	8885/8885	---M--	200	added ('OK')	application/javascript	etag:%2222b5-5381cdd9cb597%22	http://demo.danurstrap.com/kallem/js/hcsticky/jquery.hc-sticky.min.js	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/New%20folder/chuongnh/demo.danurstrap.com/kallem/js/hcsticky/jquery.hc-sticky.min.js	(from http://demo.danurstrap.com/kallem/)
